origin_city,destination_city,distance_km,vehicle_type,order_date,order_hour,weekday,weather,temperature,traffic_level,delivery_time_hours,day_of_month,week_of_year,month,is_weekend,is_peak_hour,is_night
namangan,termez,755.9,pickup,2025-12-09,5,tuesday,mist,5.0,low,10.56,9,50,12,0,0,1
namangan,termez,755.9,car,2026-01-02,14,friday,mist,5.0,low,9.21,2,1,1,0,0,0
namangan,termez,755.9,pickup,2025-12-23,19,tuesday,mist,5.0,medium,13.24,23,52,12,0,1,0
namangan,termez,755.9,car,2025-12-25,10,thursday,mist,5.0,low,9.59,25,52,12,0,1,0
namangan,termez,755.9,pickup,2025-11-12,3,wednesday,mist,7.2,low,9.74,12,46,11,0,0,1
namangan,termez,755.9,pickup,2025-12-28,2,sunday,mist,5.0,low,10.0,28,52,12,1,0,1
namangan,termez,755.9,pickup,2025-12-28,14,sunday,mist,7.2,low,10.12,28,52,12,1,0,0
namangan,termez,755.9,pickup,2025-12-03,19,wednesday,mist,5.0,medium,13.2,3,49,12,0,1,0
namangan,termez,755.9,pickup,2025-12-03,18,wednesday,mist,7.2,medium,12.84,3,49,12,0,1,0
namangan,termez,755.9,motorcycle,2026-01-04,6,sunday,mist,5.0,low,12.02,4,1,1,1,0,0
namangan,termez,755.9,van,2025-11-07,11,friday,mist,7.2,low,11.31,7,45,11,0,0,0
namangan,termez,755.9,motorcycle,2025-12-13,9,saturday,mist,7.2,medium,14.4,13,50,12,1,1,0
namangan,termez,755.9,truck,2026-01-05,6,monday,mist,7.2,low,12.74,5,2,1,0,0,0
namangan,termez,755.9,truck,2025-11-07,9,friday,mist,5.0,medium,16.62,7,45,11,0,1,0
namangan,termez,755.9,car,2025-12-29,14,monday,mist,5.0,low,9.86,29,1,12,0,0,0
namangan,termez,755.9,motorcycle,2025-12-12,11,friday,mist,5.0,low,11.43,12,50,12,0,0,0
namangan,termez,755.9,motorcycle,2025-11-21,3,friday,mist,7.2,low,11.82,21,47,11,0,0,1
namangan,termez,755.9,car,2025-12-25,14,thursday,mist,5.0,low,9.53,25,52,12,0,0,0
namangan,termez,755.9,motorcycle,2025-12-28,11,sunday,mist,7.2,low,11.58,28,52,12,1,0,0
namangan,termez,755.9,truck,2025-11-25,10,tuesday,mist,5.0,low,13.13,25,48,11,0,1,0
namangan,termez,755.9,truck,2025-12-17,17,wednesday,mist,5.0,medium,15.98,17,51,12,0,1,0
namangan,termez,755.9,car,2025-12-22,23,monday,mist,5.0,low,9.45,22,52,12,0,0,1
namangan,termez,755.9,pickup,2026-01-01,18,thursday,mist,5.0,medium,12.68,1,1,1,0,1,0
namangan,termez,755.9,motorcycle,2025-11-28,18,friday,mist,7.2,medium,14.89,28,48,11,0,1,0
namangan,termez,755.9,car,2025-12-13,14,saturday,mist,7.2,low,9.5,13,50,12,1,0,0
namangan,termez,755.9,pickup,2025-12-27,5,saturday,mist,5.0,low,10.27,27,52,12,1,0,1
namangan,termez,755.9,motorcycle,2025-11-15,6,saturday,mist,5.0,low,11.85,15,46,11,1,0,0
namangan,termez,755.9,car,2025-11-21,0,friday,mist,7.2,low,9.54,21,47,11,0,0,1
namangan,termez,755.9,van,2025-11-15,11,saturday,mist,7.2,low,10.9,15,46,11,1,0,0
namangan,termez,755.9,pickup,2025-12-02,22,tuesday,mist,7.2,low,10.23,2,49,12,0,0,1
namangan,termez,755.9,van,2026-01-01,5,thursday,mist,7.2,low,10.96,1,1,1,0,0,1
namangan,termez,755.9,motorcycle,2025-11-27,8,thursday,mist,5.0,medium,15.61,27,48,11,0,1,0
namangan,termez,755.9,pickup,2025-12-06,23,saturday,mist,7.2,low,10.16,6,49,12,1,0,1
namangan,termez,755.9,motorcycle,2025-11-07,17,friday,mist,5.0,medium,15.39,7,45,11,0,1,0
namangan,termez,755.9,car,2025-12-31,10,wednesday,mist,5.0,low,9.38,31,1,12,0,1,0
namangan,termez,755.9,truck,2025-12-13,20,saturday,mist,5.0,low,12.02,13,50,12,1,0,0
namangan,termez,755.9,van,2025-11-16,21,sunday,mist,5.0,low,10.45,16,46,11,1,0,0
namangan,termez,755.9,truck,2025-11-30,19,sunday,mist,5.0,medium,16.11,30,48,11,1,1,0
namangan,termez,755.9,truck,2025-12-16,3,tuesday,mist,7.2,low,12.46,16,51,12,0,0,1
namangan,termez,755.9,car,2025-12-08,3,monday,mist,5.0,low,9.44,8,50,12,0,0,1
namangan,termez,755.9,pickup,2025-12-19,17,friday,mist,5.0,medium,13.45,19,51,12,0,1,0
namangan,termez,755.9,truck,2025-11-07,17,friday,mist,5.0,medium,16.41,7,45,11,0,1,0
namangan,termez,755.9,van,2025-11-23,5,sunday,mist,5.0,low,11.32,23,47,11,1,0,1
namangan,termez,755.9,truck,2025-11-24,2,monday,mist,5.0,low,12.11,24,48,11,0,0,1
namangan,termez,755.9,pickup,2025-12-22,12,monday,mist,7.2,low,10.15,22,52,12,0,0,0
namangan,termez,755.9,pickup,2025-12-27,13,saturday,mist,5.0,low,9.82,27,52,12,1,0,0
namangan,termez,755.9,motorcycle,2026-01-02,9,friday,mist,7.2,medium,14.75,2,1,1,0,1,0
namangan,termez,755.9,pickup,2025-11-12,2,wednesday,mist,7.2,low,9.9,12,46,11,0,0,1
namangan,termez,755.9,motorcycle,2025-11-21,2,friday,mist,7.2,low,11.57,21,47,11,0,0,1
namangan,termez,755.9,van,2025-11-06,15,thursday,mist,5.0,low,10.47,6,45,11,0,0,0
namangan,termez,755.9,pickup,2025-11-16,3,sunday,mist,5.0,low,10.49,16,46,11,1,0,1
namangan,termez,755.9,car,2025-12-24,12,wednesday,mist,7.2,low,9.27,24,52,12,0,0,0
namangan,termez,755.9,pickup,2025-12-01,21,monday,mist,7.2,low,10.58,1,49,12,0,0,0
namangan,termez,755.9,truck,2025-11-09,14,sunday,mist,7.2,low,12.88,9,45,11,1,0,0
namangan,termez,755.9,truck,2025-12-29,17,monday,mist,5.0,medium,15.89,29,1,12,0,1,0
namangan,termez,755.9,truck,2025-11-17,10,monday,mist,5.0,low,12.09,17,47,11,0,1,0
namangan,termez,755.9,truck,2025-12-10,19,wednesday,mist,7.2,medium,16.69,10,50,12,0,1,0
namangan,termez,755.9,truck,2025-12-09,15,tuesday,mist,5.0,low,12.18,9,50,12,0,0,0
namangan,termez,755.9,van,2025-12-17,7,wednesday,mist,7.2,medium,13.55,17,51,12,0,0,0
namangan,termez,755.9,motorcycle,2025-12-23,22,tuesday,mist,5.0,low,12.03,23,52,12,0,0,1
namangan,termez,755.9,pickup,2025-12-21,4,sunday,mist,7.2,low,10.14,21,51,12,1,0,1
namangan,termez,755.9,truck,2025-12-04,6,thursday,mist,5.0,low,13.06,4,49,12,0,0,0
namangan,termez,755.9,van,2025-11-22,0,saturday,mist,7.2,low,11.04,22,47,11,1,0,1
namangan,termez,755.9,motorcycle,2025-11-29,6,saturday,mist,7.2,low,11.17,29,48,11,1,0,0
namangan,termez,755.9,van,2025-12-25,17,thursday,mist,5.0,medium,13.38,25,52,12,0,1,0
namangan,termez,755.9,pickup,2025-11-08,15,saturday,mist,5.0,low,9.73,8,45,11,1,0,0
namangan,termez,755.9,truck,2025-11-29,1,saturday,mist,7.2,low,12.66,29,48,11,1,0,1
namangan,termez,755.9,pickup,2025-11-30,22,sunday,mist,7.2,low,9.62,30,48,11,1,0,1
namangan,termez,755.9,truck,2025-12-01,18,monday,mist,7.2,medium,16.69,1,49,12,0,1,0
namangan,termez,755.9,truck,2025-11-23,9,sunday,mist,7.2,medium,16.43,23,47,11,1,1,0
namangan,termez,755.9,motorcycle,2025-11-28,17,friday,mist,7.2,medium,15.29,28,48,11,0,1,0
namangan,termez,755.9,pickup,2025-11-23,0,sunday,mist,5.0,low,9.9,23,47,11,1,0,1
namangan,termez,755.9,car,2025-12-17,18,wednesday,mist,7.2,medium,11.74,17,51,12,0,1,0
namangan,termez,755.9,motorcycle,2025-11-24,9,monday,mist,5.0,medium,14.49,24,48,11,0,1,0
namangan,termez,755.9,car,2025-12-13,2,saturday,mist,5.0,low,9.08,13,50,12,1,0,1
namangan,termez,755.9,truck,2025-12-13,7,saturday,mist,7.2,medium,15.81,13,50,12,1,0,0
namangan,termez,755.9,motorcycle,2025-11-17,20,monday,mist,7.2,low,12.12,17,47,11,0,0,0
namangan,termez,755.9,motorcycle,2025-12-15,21,monday,mist,5.0,low,11.94,15,51,12,0,0,0
namangan,termez,755.9,motorcycle,2026-01-01,17,thursday,mist,7.2,medium,15.25,1,1,1,0,1,0
namangan,termez,755.9,motorcycle,2025-12-02,0,tuesday,mist,7.2,low,12.12,2,49,12,0,0,1
namangan,termez,755.9,pickup,2025-12-12,5,friday,mist,7.2,low,10.08,12,50,12,0,0,1
namangan,termez,755.9,car,2025-12-14,22,sunday,mist,5.0,low,9.44,14,50,12,1,0,1
namangan,termez,755.9,van,2025-12-23,9,tuesday,mist,7.2,medium,14.67,23,52,12,0,1,0
namangan,termez,755.9,van,2025-12-03,0,wednesday,mist,5.0,low,10.88,3,49,12,0,0,1
namangan,termez,755.9,van,2025-11-25,0,tuesday,mist,7.2,low,10.7,25,48,11,0,0,1
namangan,termez,755.9,van,2025-12-05,3,friday,mist,5.0,low,10.63,5,49,12,0,0,1
namangan,termez,755.9,truck,2026-01-03,17,saturday,mist,7.2,medium,16.72,3,1,1,1,1,0
namangan,termez,755.9,truck,2025-12-10,13,wednesday,mist,7.2,low,12.05,10,50,12,0,0,0
namangan,termez,755.9,pickup,2025-12-05,16,friday,mist,7.2,low,9.58,5,49,12,0,0,0
namangan,termez,755.9,truck,2025-11-16,21,sunday,mist,5.0,low,12.1,16,46,11,1,0,0
namangan,termez,755.9,van,2025-12-09,11,tuesday,mist,7.2,low,10.63,9,50,12,0,0,0
namangan,termez,755.9,van,2025-12-02,14,tuesday,mist,7.2,low,10.71,2,49,12,0,0,0
namangan,termez,755.9,van,2025-12-20,23,saturday,mist,5.0,low,10.33,20,51,12,1,0,1
namangan,termez,755.9,van,2025-12-16,11,tuesday,mist,5.0,low,10.68,16,51,12,0,0,0
namangan,termez,755.9,pickup,2026-01-01,13,thursday,mist,7.2,low,10.34,1,1,1,0,0,0
namangan,termez,755.9,motorcycle,2025-11-06,0,thursday,mist,5.0,low,11.31,6,45,11,0,0,1
namangan,termez,755.9,van,2025-12-13,13,saturday,mist,5.0,low,10.39,13,50,12,1,0,0
namangan,termez,755.9,truck,2025-11-08,21,saturday,mist,5.0,low,12.15,8,45,11,1,0,0
namangan,termez,755.9,truck,2026-01-01,13,thursday,mist,7.2,low,13.02,1,1,1,0,0,0
namangan,termez,755.9,car,2026-01-03,8,saturday,mist,5.0,medium,12.33,3,1,1,1,1,0
namangan,termez,755.9,van,2025-11-08,21,saturday,mist,5.0,low,11.14,8,45,11,1,0,0
namangan,termez,755.9,motorcycle,2025-11-15,0,saturday,mist,7.2,low,11.21,15,46,11,1,0,1
namangan,termez,755.9,van,2025-12-25,7,thursday,mist,5.0,medium,14.03,25,52,12,0,0,0
namangan,termez,755.9,car,2025-11-08,7,saturday,mist,7.2,medium,11.84,8,45,11,1,0,0
namangan,termez,755.9,truck,2025-12-11,10,thursday,mist,7.2,low,12.01,11,50,12,0,1,0
namangan,termez,755.9,pickup,2025-11-24,23,monday,mist,7.2,low,9.69,24,48,11,0,0,1
namangan,termez,755.9,truck,2025-12-30,19,tuesday,mist,7.2,medium,16.19,30,1,12,0,1,0
namangan,termez,755.9,motorcycle,2025-12-13,22,saturday,mist,7.2,low,11.59,13,50,12,1,0,1
namangan,termez,755.9,van,2025-12-11,14,thursday,mist,7.2,low,10.37,11,50,12,0,0,0
namangan,termez,755.9,motorcycle,2025-11-15,6,saturday,mist,7.2,low,12.12,15,46,11,1,0,0
namangan,termez,755.9,van,2025-11-11,4,tuesday,mist,7.2,low,10.56,11,46,11,0,0,1
namangan,termez,755.9,van,2025-12-28,0,sunday,mist,5.0,low,11.31,28,52,12,1,0,1
namangan,termez,755.9,truck,2025-12-16,19,tuesday,mist,5.0,medium,15.79,16,51,12,0,1,0
namangan,termez,755.9,pickup,2025-11-16,8,sunday,mist,5.0,medium,13.11,16,46,11,1,1,0
namangan,termez,755.9,car,2025-12-09,16,tuesday,mist,5.0,low,9.76,9,50,12,0,0,0
namangan,termez,755.9,pickup,2025-11-30,15,sunday,mist,5.0,low,9.79,30,48,11,1,0,0
namangan,termez,755.9,car,2025-12-05,18,friday,mist,7.2,medium,12.6,5,49,12,0,1,0
namangan,termez,755.9,car,2025-12-07,14,sunday,mist,7.2,low,9.88,7,49,12,1,0,0
namangan,termez,755.9,car,2025-11-07,10,friday,mist,7.2,low,9.62,7,45,11,0,1,0
namangan,termez,755.9,motorcycle,2025-12-18,10,thursday,mist,5.0,low,11.35,18,51,12,0,1,0
namangan,termez,755.9,pickup,2025-12-23,18,tuesday,mist,5.0,medium,13.74,23,52,12,0,1,0
namangan,termez,755.9,truck,2025-11-13,20,thursday,mist,7.2,low,13.06,13,46,11,0,0,0
namangan,termez,755.9,pickup,2025-11-12,3,wednesday,mist,5.0,low,10.18,12,46,11,0,0,1
namangan,termez,755.9,truck,2025-12-28,5,sunday,mist,7.2,low,12.3,28,52,12,1,0,1
namangan,termez,755.9,truck,2025-12-26,22,friday,mist,7.2,low,12.08,26,52,12,0,0,1
namangan,termez,755.9,pickup,2025-12-15,5,monday,mist,7.2,low,9.58,15,51,12,0,0,1
namangan,termez,755.9,motorcycle,2025-12-08,15,monday,mist,5.0,low,12.2,8,50,12,0,0,0
namangan,termez,755.9,car,2025-12-16,3,tuesday,mist,7.2,low,9.12,16,51,12,0,0,1
namangan,termez,755.9,motorcycle,2025-12-02,18,tuesday,mist,5.0,medium,15.14,2,49,12,0,1,0
namangan,termez,755.9,motorcycle,2025-12-30,9,tuesday,mist,5.0,medium,14.43,30,1,12,0,1,0
namangan,termez,755.9,motorcycle,2025-12-13,11,saturday,mist,7.2,low,11.32,13,50,12,1,0,0
namangan,termez,755.9,pickup,2026-01-03,4,saturday,mist,5.0,low,9.61,3,1,1,1,0,1
namangan,termez,755.9,car,2025-12-25,9,thursday,mist,5.0,medium,11.88,25,52,12,0,1,0
namangan,termez,755.9,car,2025-12-10,14,wednesday,mist,7.2,low,9.73,10,50,12,0,0,0
namangan,termez,755.9,van,2025-12-18,9,thursday,mist,5.0,medium,13.41,18,51,12,0,1,0
namangan,termez,755.9,truck,2025-11-17,14,monday,mist,5.0,low,12.86,17,47,11,0,0,0
namangan,termez,755.9,truck,2025-11-20,4,thursday,mist,7.2,low,11.99,20,47,11,0,0,1
namangan,termez,755.9,car,2025-11-28,15,friday,mist,7.2,low,9.12,28,48,11,0,0,0
namangan,termez,755.9,motorcycle,2025-11-18,2,tuesday,mist,7.2,low,11.53,18,47,11,0,0,1
namangan,termez,755.9,truck,2025-12-04,11,thursday,mist,7.2,low,12.06,4,49,12,0,0,0
namangan,termez,755.9,truck,2025-11-24,13,monday,mist,7.2,low,12.5,24,48,11,0,0,0
namangan,termez,755.9,pickup,2025-12-07,4,sunday,mist,7.2,low,10.06,7,49,12,1,0,1
namangan,termez,755.9,truck,2025-11-10,22,monday,mist,7.2,low,12.72,10,46,11,0,0,1
namangan,termez,755.9,van,2025-12-18,15,thursday,mist,5.0,low,11.31,18,51,12,0,0,0
namangan,termez,755.9,van,2025-12-14,14,sunday,mist,7.2,low,10.66,14,50,12,1,0,0
namangan,termez,755.9,motorcycle,2025-12-21,4,sunday,mist,5.0,low,12.18,21,51,12,1,0,1
namangan,termez,755.9,truck,2025-11-24,15,monday,mist,7.2,low,12.66,24,48,11,0,0,0
namangan,termez,755.9,motorcycle,2025-11-16,18,sunday,mist,7.2,medium,15.16,16,46,11,1,1,0
namangan,termez,755.9,pickup,2025-11-21,11,friday,mist,7.2,low,10.55,21,47,11,0,0,0
namangan,termez,755.9,pickup,2025-12-19,6,friday,mist,7.2,low,10.31,19,51,12,0,0,0
namangan,termez,755.9,truck,2025-12-20,9,saturday,mist,5.0,medium,15.99,20,51,12,1,1,0
namangan,termez,755.9,motorcycle,2025-11-22,10,saturday,mist,5.0,low,11.72,22,47,11,1,1,0
namangan,termez,755.9,van,2025-12-12,2,friday,mist,5.0,low,11.29,12,50,12,0,0,1
namangan,termez,755.9,pickup,2025-11-26,9,wednesday,mist,7.2,medium,12.64,26,48,11,0,1,0
namangan,termez,755.9,truck,2025-12-20,22,saturday,mist,7.2,low,13.01,20,51,12,1,0,1
namangan,termez,755.9,motorcycle,2025-12-30,9,tuesday,mist,5.0,medium,15.37,30,1,12,0,1,0
namangan,termez,755.9,motorcycle,2025-11-30,19,sunday,mist,7.2,medium,15.31,30,48,11,1,1,0
namangan,termez,755.9,pickup,2025-12-31,11,wednesday,mist,7.2,low,9.69,31,1,12,0,0,0
namangan,termez,755.9,van,2025-12-28,12,sunday,mist,5.0,low,10.42,28,52,12,1,0,0
namangan,termez,755.9,pickup,2025-11-25,8,tuesday,mist,7.2,medium,12.61,25,48,11,0,1,0
namangan,termez,755.9,truck,2025-11-27,0,thursday,mist,7.2,low,13.21,27,48,11,0,0,1
namangan,termez,755.9,truck,2025-11-10,7,monday,mist,5.0,medium,17.14,10,46,11,0,0,0
namangan,termez,755.9,pickup,2025-12-02,21,tuesday,mist,5.0,low,10.19,2,49,12,0,0,0
namangan,termez,755.9,pickup,2026-01-04,17,sunday,mist,7.2,medium,12.75,4,1,1,1,1,0
namangan,termez,755.9,truck,2025-12-20,22,saturday,mist,5.0,low,12.36,20,51,12,1,0,1
namangan,termez,755.9,pickup,2025-11-27,11,thursday,mist,7.2,low,10.44,27,48,11,0,0,0
namangan,termez,755.9,motorcycle,2025-12-13,15,saturday,mist,5.0,low,12.19,13,50,12,1,0,0
namangan,termez,755.9,pickup,2025-11-15,6,saturday,mist,5.0,low,10.27,15,46,11,1,0,0
namangan,termez,755.9,truck,2025-12-29,1,monday,mist,5.0,low,12.48,29,1,12,0,0,1
namangan,termez,755.9,pickup,2026-01-05,2,monday,mist,5.0,low,9.83,5,2,1,0,0,1
namangan,termez,755.9,van,2025-12-09,2,tuesday,mist,5.0,low,10.59,9,50,12,0,0,1
namangan,termez,755.9,pickup,2025-12-27,22,saturday,mist,7.2,low,9.83,27,52,12,1,0,1
namangan,termez,755.9,car,2025-11-14,5,friday,mist,5.0,low,9.08,14,46,11,0,0,1
namangan,termez,755.9,car,2025-12-05,15,friday,mist,7.2,low,9.83,5,49,12,0,0,0
namangan,termez,755.9,motorcycle,2025-12-27,1,saturday,mist,7.2,low,11.37,27,52,12,1,0,1
namangan,termez,755.9,truck,2025-12-11,10,thursday,mist,5.0,low,12.61,11,50,12,0,1,0
namangan,termez,755.9,truck,2025-12-10,0,wednesday,mist,7.2,low,12.57,10,50,12,0,0,1
namangan,termez,755.9,car,2026-01-05,16,monday,mist,7.2,low,9.23,5,2,1,0,0,0
namangan,termez,755.9,truck,2025-11-18,15,tuesday,mist,7.2,low,12.04,18,47,11,0,0,0
namangan,termez,755.9,van,2025-12-20,4,saturday,mist,7.2,low,10.88,20,51,12,1,0,1
namangan,termez,755.9,van,2025-12-05,0,friday,mist,7.2,low,10.36,5,49,12,0,0,1
namangan,termez,755.9,motorcycle,2025-12-10,1,wednesday,mist,7.2,low,11.75,10,50,12,0,0,1
namangan,termez,755.9,pickup,2025-12-09,17,tuesday,mist,5.0,medium,12.97,9,50,12,0,1,0
namangan,termez,755.9,car,2025-11-10,5,monday,mist,7.2,low,9.59,10,46,11,0,0,1
namangan,termez,755.9,car,2025-12-16,3,tuesday,mist,5.0,low,9.05,16,51,12,0,0,1
namangan,termez,755.9,car,2025-11-23,5,sunday,mist,7.2,low,9.69,23,47,11,1,0,1
namangan,termez,755.9,motorcycle,2025-12-22,3,monday,mist,5.0,low,11.16,22,52,12,0,0,1
namangan,termez,755.9,motorcycle,2025-12-30,4,tuesday,mist,5.0,low,12.16,30,1,12,0,0,1
namangan,termez,755.9,pickup,2025-12-13,20,saturday,mist,7.2,low,10.07,13,50,12,1,0,0
namangan,termez,755.9,van,2025-11-10,18,monday,mist,7.2,medium,14.39,10,46,11,0,1,0
namangan,termez,755.9,motorcycle,2025-11-21,17,friday,mist,5.0,medium,14.55,21,47,11,0,1,0
namangan,termez,755.9,car,2025-11-07,7,friday,mist,7.2,medium,12.04,7,45,11,0,0,0
namangan,termez,755.9,car,2025-11-11,8,tuesday,mist,7.2,medium,12.32,11,46,11,0,1,0
namangan,termez,755.9,van,2025-12-02,17,tuesday,mist,5.0,medium,13.8,2,49,12,0,1,0
namangan,termez,755.9,car,2025-12-25,5,thursday,mist,5.0,low,9.06,25,52,12,0,0,1
namangan,termez,755.9,truck,2025-11-28,20,friday,mist,7.2,low,12.16,28,48,11,0,0,0
namangan,termez,755.9,pickup,2025-12-30,21,tuesday,mist,7.2,low,9.8,30,1,12,0,0,0
namangan,termez,755.9,car,2025-11-24,9,monday,mist,7.2,medium,12.13,24,48,11,0,1,0
namangan,termez,755.9,car,2025-11-21,1,friday,mist,5.0,low,9.73,21,47,11,0,0,1
namangan,termez,755.9,van,2026-01-04,23,sunday,mist,5.0,low,11.33,4,1,1,1,0,1
namangan,termez,755.9,car,2025-11-27,10,thursday,mist,5.0,low,9.53,27,48,11,0,1,0
namangan,termez,755.9,motorcycle,2025-12-07,21,sunday,mist,5.0,low,11.89,7,49,12,1,0,0
namangan,termez,755.9,car,2025-11-11,11,tuesday,mist,7.2,low,9.57,11,46,11,0,0,0
namangan,termez,755.9,pickup,2025-12-03,10,wednesday,mist,7.2,low,10.45,3,49,12,0,1,0
namangan,termez,755.9,van,2025-12-17,19,wednesday,mist,5.0,medium,14.42,17,51,12,0,1,0
namangan,termez,755.9,pickup,2025-11-07,11,friday,mist,5.0,low,9.66,7,45,11,0,0,0
namangan,termez,755.9,pickup,2025-12-21,17,sunday,mist,7.2,medium,13.7,21,51,12,1,1,0
namangan,termez,755.9,van,2025-11-09,12,sunday,mist,5.0,low,10.96,9,45,11,1,0,0
namangan,termez,755.9,pickup,2025-12-26,0,friday,mist,5.0,low,10.32,26,52,12,0,0,1
namangan,termez,755.9,truck,2025-12-22,12,monday,mist,5.0,low,12.98,22,52,12,0,0,0
namangan,termez,755.9,truck,2025-12-04,18,thursday,mist,5.0,medium,17.03,4,49,12,0,1,0
namangan,termez,755.9,pickup,2025-11-07,0,friday,mist,7.2,low,10.28,7,45,11,0,0,1
namangan,termez,755.9,motorcycle,2025-12-03,8,wednesday,mist,7.2,medium,15.35,3,49,12,0,1,0
namangan,termez,755.9,motorcycle,2025-11-20,22,thursday,mist,7.2,low,11.25,20,47,11,0,0,1
namangan,termez,755.9,car,2026-01-04,13,sunday,mist,7.2,low,9.1,4,1,1,1,0,0
namangan,termez,755.9,car,2025-12-01,3,monday,mist,5.0,low,9.85,1,49,12,0,0,1
namangan,termez,755.9,car,2025-11-23,21,sunday,mist,7.2,low,9.26,23,47,11,1,0,0
namangan,termez,755.9,van,2025-12-09,21,tuesday,mist,7.2,low,11.26,9,50,12,0,0,0
namangan,termez,755.9,truck,2025-11-27,23,thursday,mist,5.0,low,12.35,27,48,11,0,0,1
namangan,termez,755.9,van,2025-11-28,8,friday,mist,7.2,medium,13.73,28,48,11,0,1,0
namangan,termez,755.9,motorcycle,2026-01-02,10,friday,mist,7.2,low,11.5,2,1,1,0,1,0
namangan,termez,755.9,motorcycle,2025-11-24,17,monday,mist,5.0,medium,15.32,24,48,11,0,1,0
namangan,termez,755.9,truck,2025-11-06,3,thursday,mist,5.0,low,12.74,6,45,11,0,0,1
namangan,termez,755.9,motorcycle,2025-12-31,19,wednesday,mist,5.0,medium,15.45,31,1,12,0,1,0
namangan,termez,755.9,motorcycle,2025-12-23,9,tuesday,mist,5.0,medium,14.4,23,52,12,0,1,0
namangan,termez,755.9,pickup,2025-12-31,14,wednesday,mist,7.2,low,10.37,31,1,12,0,0,0
namangan,termez,755.9,truck,2025-11-08,1,saturday,mist,5.0,low,12.61,8,45,11,1,0,1
namangan,termez,755.9,truck,2025-12-22,23,monday,mist,5.0,low,13.11,22,52,12,0,0,1
namangan,termez,755.9,motorcycle,2025-11-22,0,saturday,mist,5.0,low,11.64,22,47,11,1,0,1
namangan,termez,755.9,truck,2025-11-16,10,sunday,mist,5.0,low,12.61,16,46,11,1,1,0
namangan,termez,755.9,pickup,2025-12-02,21,tuesday,mist,5.0,low,10.21,2,49,12,0,0,0
namangan,termez,755.9,car,2025-12-11,5,thursday,mist,7.2,low,9.05,11,50,12,0,0,1
namangan,termez,755.9,motorcycle,2025-12-04,15,thursday,mist,7.2,low,11.44,4,49,12,0,0,0
namangan,termez,755.9,truck,2025-12-16,1,tuesday,mist,7.2,low,13.01,16,51,12,0,0,1
namangan,termez,755.9,motorcycle,2025-11-27,10,thursday,mist,7.2,low,12.09,27,48,11,0,1,0
namangan,termez,755.9,pickup,2025-11-17,11,monday,mist,7.2,low,10.38,17,47,11,0,0,0
namangan,termez,755.9,van,2025-11-14,1,friday,mist,7.2,low,11.14,14,46,11,0,0,1
namangan,termez,755.9,truck,2025-12-17,0,wednesday,mist,7.2,low,12.9,17,51,12,0,0,1
namangan,termez,755.9,motorcycle,2025-12-07,14,sunday,mist,5.0,low,11.46,7,49,12,1,0,0
namangan,termez,755.9,pickup,2025-11-18,2,tuesday,mist,7.2,low,10.26,18,47,11,0,0,1
namangan,termez,755.9,van,2025-11-29,20,saturday,mist,5.0,low,10.93,29,48,11,1,0,0
namangan,termez,755.9,car,2025-11-08,22,saturday,mist,7.2,low,9.49,8,45,11,1,0,1
namangan,termez,755.9,van,2025-12-01,13,monday,mist,5.0,low,10.86,1,49,12,0,0,0
namangan,termez,755.9,pickup,2025-11-07,11,friday,mist,5.0,low,10.01,7,45,11,0,0,0
namangan,termez,755.9,truck,2025-11-15,2,saturday,mist,7.2,low,12.57,15,46,11,1,0,1
namangan,termez,755.9,truck,2025-11-25,18,tuesday,mist,7.2,medium,17.12,25,48,11,0,1,0
namangan,termez,755.9,van,2025-12-18,23,thursday,mist,7.2,low,10.75,18,51,12,0,0,1
namangan,termez,755.9,motorcycle,2025-11-24,2,monday,mist,7.2,low,11.4,24,48,11,0,0,1
namangan,termez,755.9,pickup,2025-12-18,4,thursday,mist,7.2,low,10.31,18,51,12,0,0,1
namangan,termez,755.9,truck,2025-11-25,23,tuesday,mist,5.0,low,12.05,25,48,11,0,0,1
namangan,termez,755.9,truck,2025-11-14,18,friday,mist,5.0,medium,16.16,14,46,11,0,1,0
namangan,termez,755.9,pickup,2025-12-23,0,tuesday,mist,5.0,low,9.8,23,52,12,0,0,1
namangan,termez,755.9,pickup,2025-11-28,7,friday,mist,7.2,medium,12.78,28,48,11,0,0,0
namangan,termez,755.9,van,2025-12-17,0,wednesday,mist,7.2,low,11.27,17,51,12,0,0,1
namangan,termez,755.9,pickup,2025-11-10,8,monday,mist,7.2,medium,12.95,10,46,11,0,1,0
namangan,termez,755.9,pickup,2025-12-20,1,saturday,mist,5.0,low,10.09,20,51,12,1,0,1
namangan,termez,755.9,pickup,2025-12-02,13,tuesday,mist,5.0,low,9.7,2,49,12,0,0,0
namangan,termez,755.9,van,2025-12-18,10,thursday,mist,7.2,low,11.11,18,51,12,0,1,0
namangan,termez,755.9,pickup,2025-12-27,14,saturday,mist,7.2,low,10.0,27,52,12,1,0,0
namangan,termez,755.9,pickup,2025-11-25,16,tuesday,mist,5.0,low,10.47,25,48,11,0,0,0
namangan,termez,755.9,van,2025-11-25,18,tuesday,mist,5.0,medium,14.61,25,48,11,0,1,0
namangan,termez,755.9,truck,2026-01-04,2,sunday,mist,5.0,low,12.67,4,1,1,1,0,1
namangan,termez,755.9,van,2025-12-30,1,tuesday,mist,7.2,low,11.27,30,1,12,0,0,1
